,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
188,1262018121611,0,29957,35953,23.76,25.06,0.72,2.0,0.07,102.97,103.68,24.24,23.97,4.57,3.81,0.46,317.55,308.95,0
189,1262018121611,0,29957,46313,31.68,6.34,6.48,2.57,0.65,137.61,156.64,32.73,6.89,5.36,2.07,0.51,234.2,212.15,1
190,22642018121611,0,45150,43416,106.01,35.61,2.29,4.01,0.13,203.63,138.31,104.76,36.07,3.91,2.28,0.39,57.37,55.85,1
191,14452018121700,0,43948,38165,28.38,26.93,6.77,2.78,0.69,138.34,142.2,29.12,28.04,7.31,5.73,0.72,197.71,202.19,1
192,14452018121700,0,43948,42512,30.0,25.31,4.94,4.7,0.49,117.57,128.35,30.87,24.52,1.8,5.87,0.2,311.0,229.92,1
193,23022018121700,0,40130,45648,93.05,1.26,1.1,1.17,0.1,260.42,234.96,91.91,1.33,4.91,5.01,0.46,56.47,105.28,1
194,24172018121700,0,43948,37265,44.58,13.83,1.43,3.02,0.16,41.76,17.5,45.06,12.5,4.16,2.69,0.42,326.53,355.49,1
195,24172018121700,0,43948,46230,44.43,13.25,2.46,5.39,0.27,38.69,19.08,45.54,13.96,4.76,2.38,0.48,60.51,280.63,1
196,4942018120600,0,46836,40217,90.67,37.79,1.97,3.5,0.18,298.46,147.81,89.92,38.8,4.58,1.76,0.46,142.91,131.39,1
197,4942018120600,0,46836,46707,91.83,39.13,3.48,2.83,0.36,274.24,237.35,90.72,39.76,6.78,3.74,0.69,119.06,168.66,1
198,16072018120600,0,44923,46846,85.26,14.98,5.29,5.01,0.51,329.96,25.24,84.05,14.42,6.42,5.78,0.65,68.94,52.77,1
199,22802018120600,0,44830,40217,38.35,34.8,3.77,2.52,0.38,52.89,82.39,39.4,35.24,3.08,2.57,0.29,249.77,260.23,0
200,22802018120600,0,44830,46839,40.98,34.99,2.75,1.53,0.32,107.1,89.45,42.05,35.65,1.2,2.27,0.11,217.93,138.57,1
201,33092018120600,0,46707,40473,15.68,16.96,2.19,4.21,0.22,325.38,125.69,16.3,17.86,5.27,5.39,0.54,226.48,221.84,1
202,5332018120900,0,40107,40463,85.34,0.17,5.63,2.39,0.47,266.68,203.52,84.06,0.56,4.54,3.12,0.47,119.61,146.41,1
203,22542018120901,0,44932,38815,74.0,1.19,9.24,1.35,0.93,210.06,236.19,73.03,2.3,7.07,4.68,0.72,155.2,186.34,1
204,30752018120902,0,44837,37265,100.34,18.22,4.79,3.77,0.47,258.57,269.64,99.54,18.88,5.05,5.04,0.52,131.27,71.9,0
205,30752018120902,0,44837,42368,98.09,18.42,3.94,3.33,0.4,247.31,282.07,98.09,16.97,6.1,5.45,0.62,356.04,25.7,0
206,30752018120902,0,44837,42368,98.09,18.42,3.94,3.33,0.4,247.31,282.07,98.09,16.97,6.1,5.45,0.62,356.04,25.7,1
207,40272018120902,0,40130,46506,77.66,14.07,1.89,3.95,0.21,241.65,227.55,76.96,13.2,5.27,3.0,0.54,66.64,76.82,0
208,40272018120902,0,40130,43407,80.68,13.9,4.18,2.73,0.4,313.58,349.19,79.48,13.75,5.14,5.85,0.52,74.19,66.26,0
209,40272018120902,0,40130,46672,76.28,17.06,3.66,0.64,0.37,327.92,339.84,75.27,17.69,2.98,2.32,0.29,114.97,56.69,1
210,36342018120903,0,42450,37122,48.0,14.21,5.96,2.48,0.59,111.78,117.68,48.32,13.11,0.6,1.73,0.04,312.65,1.78,1
211,36342018120903,0,42450,43486,48.0,14.21,5.96,2.48,0.59,111.78,117.68,48.08,15.44,5.34,3.87,0.54,157.03,184.97,1
212,1202018120904,0,42794,43873,34.93,15.97,4.92,8.23,0.52,95.55,129.66,35.73,16.41,5.67,5.67,0.51,186.09,214.66,1
213,2272018120904,0,43556,39670,88.53,14.38,8.81,0.48,0.87,222.02,203.78,87.9,15.65,7.7,3.33,0.77,158.55,149.13,0
214,2272018120904,0,43556,46137,71.41,-0.27,8.49,3.41,0.86,243.01,245.14,71.32,1.01,9.59,1.61,0.97,219.51,226.43,1
215,4522018120904,0,43556,46283,69.64,17.66,4.97,5.29,0.5,292.59,321.01,68.71,17.29,5.31,4.52,0.53,48.86,40.0,1
216,11452018120904,0,40017,46304,33.47,25.83,3.48,1.66,0.35,65.0,82.22,33.38,24.71,4.62,7.02,0.47,26.77,4.32,1
217,39282018120904,0,43556,44869,89.2,24.69,4.91,1.89,0.49,309.09,289.84,89.31,26.02,4.01,3.34,0.39,180.61,200.33,1
218,39282018120904,0,43556,46137,89.66,24.53,5.21,1.48,0.52,303.43,289.83,88.63,23.55,4.47,4.65,0.48,36.18,13.16,1
219,3822018120905,0,43454,44999,34.48,1.22,1.76,3.95,0.18,56.01,170.46,35.82,1.7,4.96,3.22,0.5,230.21,251.39,1
220,18242018120905,0,43454,42468,91.74,18.12,5.4,4.29,0.55,226.76,201.28,90.68,17.19,4.4,5.06,0.46,72.76,161.54,1
221,18242018120905,0,43454,36060,91.55,17.65,5.01,4.05,0.52,226.76,203.44,90.5,18.21,5.79,3.62,0.6,148.26,167.43,1
222,36002018120905,0,43349,35955,71.32,48.63,7.51,1.61,0.76,142.76,117.48,70.31,47.53,7.5,3.33,0.75,68.42,80.52,0
223,36002018120905,0,43349,40615,50.99,47.85,9.37,2.03,0.94,70.22,52.03,51.23,46.65,7.86,4.35,0.79,345.12,6.04,0
224,36002018120905,0,43349,45369,87.52,45.41,7.9,1.12,0.79,78.26,86.33,87.15,46.86,8.28,0.93,0.82,120.12,103.21,1
225,5992018120906,0,33566,38737,35.32,12.19,4.1,1.1,0.45,63.77,84.92,36.37,11.49,1.96,4.79,0.2,312.0,335.01,1
226,18722018120906,0,33566,33234,86.99,47.55,2.26,4.21,0.2,219.54,182.66,86.03,48.07,4.92,5.29,0.5,146.08,118.31,0
227,18722018120906,0,33566,39975,80.61,50.09,7.07,1.39,0.7,317.89,324.55,81.31,48.9,8.79,1.99,0.88,328.09,326.67,1
228,31672018120906,0,33566,43700,101.7,51.25,4.99,2.19,0.5,334.15,2.66,100.38,50.9,8.27,3.41,0.84,45.08,69.76,1
229,33702018120907,0,43948,45334,56.53,38.12,1.23,3.3,0.13,19.31,60.04,56.68,36.78,4.53,2.58,0.45,334.61,358.84,1
230,37182018120907,0,43948,46107,51.21,46.38,4.59,5.14,0.48,104.91,12.37,52.69,46.29,5.94,3.81,0.61,283.07,302.92,1
231,1622018120908,0,46683,46329,19.82,43.65,1.2,3.43,0.1,119.72,172.2,20.73,44.46,5.16,4.94,0.54,223.96,258.94,0
232,1622018120908,0,46683,46266,28.74,40.81,6.15,4.13,0.61,160.07,133.37,29.75,41.41,4.64,3.68,0.45,193.2,192.6,1
233,4152018120908,0,46683,44002,37.33,40.35,1.52,4.96,0.18,36.81,70.14,38.67,40.71,4.83,3.95,0.5,275.17,253.22,1
234,10782018120908,0,46683,42875,41.28,10.44,8.47,3.53,0.85,108.95,113.56,41.08,11.71,9.01,3.77,0.9,137.28,132.57,1
235,18312018120908,0,46683,44936,93.43,17.38,3.86,4.43,0.37,346.3,64.6,92.22,16.85,8.35,3.02,0.85,58.62,70.06,1
236,34532018120908,0,46310,40607,86.99,39.1,4.34,2.5,0.44,294.64,35.53,85.93,38.99,8.49,4.57,0.85,62.51,76.92,1
237,16392018120909,0,43663,45571,78.45,26.45,5.0,2.92,0.48,217.83,178.3,77.24,26.9,4.6,7.27,0.46,101.44,118.01,0
238,16392018120909,0,43663,43062,67.31,22.65,5.77,1.81,0.7,252.14,289.98,67.43,24.01,3.73,2.82,0.36,204.16,269.4,1
239,16392018120909,0,43663,42496,66.77,22.85,5.67,1.93,0.57,249.66,291.56,66.33,21.87,5.52,4.43,0.52,13.92,5.53,1
240,17292018120909,0,44964,45020,25.03,6.29,3.63,1.6,0.37,63.07,204.24,25.66,7.33,7.09,3.11,0.72,237.5,242.1,1
241,17292018120909,0,44964,43488,24.2,4.61,1.37,1.36,0.13,337.75,337.89,24.63,5.53,3.99,4.41,0.41,182.29,211.55,1
242,18672018120909,0,43663,42496,46.39,26.34,5.51,4.25,0.56,328.7,309.31,45.37,25.73,5.95,6.28,0.58,99.95,35.44,1
243,18672018120909,0,43663,41060,47.28,25.62,6.25,2.09,0.61,327.32,301.85,46.96,27.08,2.44,1.73,0.24,185.66,252.93,1
244,8692018120910,0,44990,40059,98.05,44.8,5.55,1.4,0.56,325.66,348.13,97.37,44.31,8.22,6.16,0.83,67.83,80.56,0
245,8692018120910,0,44990,46286,91.03,53.13,7.36,0.98,0.74,304.74,307.53,90.19,52.12,5.47,3.8,0.56,40.4,21.76,1
246,28042018120910,0,44990,41797,74.39,26.25,6.29,3.64,0.63,274.95,256.2,74.11,25.2,4.49,5.22,0.4,80.29,67.75,0
247,28042018120910,0,44990,40059,69.36,24.45,7.04,3.89,0.7,280.38,238.01,69.22,25.82,8.32,2.46,0.84,251.03,205.24,1
248,29172018120910,0,45900,40078,47.99,50.58,6.7,4.57,0.67,98.97,90.69,48.45,51.05,3.63,3.81,0.36,233.1,239.42,0
249,29172018120910,0,45900,38847,50.98,50.43,5.21,3.33,0.47,95.02,93.47,51.42,49.23,7.5,1.67,0.75,38.74,36.59,1
250,35052018120910,0,45900,45330,17.8,26.82,1.94,1.09,0.17,86.69,344.3,19.1,27.3,4.63,6.19,0.46,232.43,252.84,1
251,35052018120910,0,45900,46164,17.92,26.48,2.3,1.4,0.19,72.53,342.69,18.67,25.54,6.26,4.87,0.63,344.67,307.41,1
252,40832018120910,0,45900,46164,78.56,18.0,2.62,3.38,0.27,252.0,203.17,78.04,19.07,5.29,3.92,0.54,146.18,155.13,1
253,3222018120911,0,41418,42760,43.79,10.29,2.33,1.36,0.21,36.27,112.17,44.43,11.2,4.17,5.11,0.43,203.22,212.33,1
254,17502018120911,0,37078,42422,32.71,22.97,5.41,4.23,0.55,83.93,56.12,33.19,21.96,4.8,6.15,0.48,14.16,334.83,1
255,19082018120911,0,42543,43381,97.05,9.44,2.15,3.36,0.2,299.73,347.9,96.19,10.27,7.47,4.13,0.77,160.99,152.51,0
256,19082018120911,0,42543,43540,94.73,11.59,2.67,1.48,0.25,248.57,267.07,94.09,10.34,4.14,3.25,0.4,30.34,22.63,1
257,19082018120911,0,42543,46674,94.29,11.72,2.27,1.41,0.24,236.48,279.19,93.73,12.74,2.82,6.23,0.27,121.5,141.73,1
258,20702018120911,0,37078,46823,27.34,50.22,7.81,0.86,0.78,24.29,21.13,28.78,50.1,6.48,1.84,0.65,297.98,339.09,1
259,25852018120911,0,37078,43827,94.45,20.81,7.05,1.68,0.7,178.64,163.48,93.02,20.5,6.53,5.21,0.64,111.08,109.62,1
260,8352018120912,0,38947,43416,25.24,25.04,0.66,2.08,0.07,103.33,119.25,26.16,25.92,6.09,3.63,0.62,199.24,227.23,1
261,20942018120912,0,38947,43497,64.72,51.67,7.45,2.34,0.75,308.63,326.8,63.99,50.66,6.97,2.69,0.7,319.25,2.87,1
262,20942018120912,0,38947,45605,65.58,50.43,7.59,1.51,0.76,307.74,323.56,65.0,49.67,7.88,2.92,0.79,25.78,10.02,1
263,35682018120912,0,29957,42470,56.65,50.28,7.88,1.07,0.79,0.37,350.09,55.33,49.99,7.95,1.44,0.8,320.04,24.57,1
264,6442018120913,0,44946,41808,78.08,35.65,5.13,5.02,0.53,279.91,315.88,76.66,35.34,6.51,2.93,0.66,40.45,12.04,1
265,6442018120913,0,44946,44981,78.45,35.27,5.68,4.7,0.58,290.72,314.71,77.94,36.29,0.84,3.83,0.08,164.76,349.47,1
266,15902018120913,0,44946,39908,41.21,20.53,3.53,4.75,0.35,109.98,125.74,41.6,19.43,3.17,3.87,0.33,317.6,290.08,1
267,23932018120913,0,44946,42547,75.44,45.6,8.25,1.19,0.83,318.3,335.4,74.14,45.21,6.49,2.77,0.65,34.63,9.22,1
268,1992018121000,0,42412,45215,90.99,4.5,2.93,2.92,0.3,240.91,275.86,89.73,4.87,4.71,4.88,0.48,93.63,135.67,1
269,13862018121000,0,42412,42830,49.21,30.19,5.43,3.52,0.55,161.21,165.95,47.96,29.61,3.87,4.05,0.38,77.59,128.69,1
270,4322018112900,0,38947,45648,82.74,7.24,5.42,1.65,0.55,222.83,211.83,83.68,6.6,5.57,1.55,0.56,230.66,262.28,1
271,5582018112900,0,44879,43501,35.4,5.52,1.06,4.73,0.09,117.1,299.57,36.56,5.03,6.71,5.07,0.67,309.62,295.66,1
272,30182018112900,0,44879,45795,88.84,50.47,4.62,4.15,0.44,312.42,310.96,88.55,49.35,5.52,2.36,0.55,344.25,7.57,0
273,30182018112900,0,44879,43501,91.11,49.53,1.82,4.24,0.18,299.44,259.79,89.72,49.9,6.38,4.72,0.66,125.77,108.98,0
274,30182018112900,0,44879,40656,77.4,52.06,4.58,4.96,0.47,302.2,297.21,76.17,51.63,2.25,0.39,0.22,106.98,315.6,1
275,7692018120200,0,43349,37115,81.42,21.43,2.91,3.95,0.28,317.36,337.09,80.1,21.81,3.98,5.37,0.41,94.33,96.25,1
276,7692018120200,0,43349,46263,81.01,23.3,3.05,1.33,0.31,321.38,353.02,82.12,24.13,2.98,1.72,0.29,298.46,268.07,1
277,18342018120200,0,42450,46958,64.74,42.68,8.81,1.28,0.9,323.13,341.45,63.65,41.79,8.4,2.85,0.84,15.2,351.73,1
278,6182018120201,0,45900,43663,27.56,31.86,3.0,1.78,0.31,82.61,62.67,27.19,33.06,3.67,3.33,0.38,143.79,128.84,1
279,15352018120201,0,45900,46716,65.1,0.17,6.37,0.77,0.52,280.44,235.13,64.55,0.77,7.29,3.41,0.74,199.7,191.78,1
280,23932018120201,0,45900,45006,39.01,16.42,4.68,5.34,0.47,108.88,113.75,39.68,15.25,4.05,5.99,0.42,334.85,301.91,0
281,4422018120202,0,45150,29468,72.33,24.55,7.37,2.32,0.74,295.29,300.03,71.06,23.79,5.26,3.86,0.51,46.63,72.47,0
282,18152018120202,0,45150,43400,39.39,35.83,3.81,5.23,0.38,111.4,90.38,40.42,36.8,6.15,6.35,0.63,232.71,264.04,0
283,18152018120202,0,45150,44937,40.68,44.82,2.37,2.17,0.23,33.17,3.86,41.95,44.75,4.75,3.09,0.48,111.6,319.32,0
284,18152018120202,0,45150,43680,43.3,40.28,3.88,6.17,0.39,61.39,328.78,44.09,41.04,3.37,2.65,0.34,219.54,254.8,0
285,18152018120202,0,45150,29468,43.59,38.21,4.79,4.15,0.47,9.64,11.58,44.74,37.84,3.45,2.2,0.4,281.88,315.79,0
286,18152018120202,0,45150,43400,39.39,35.83,3.81,5.23,0.38,111.4,90.38,40.42,36.8,6.15,6.35,0.63,232.71,264.04,1
287,23552018120202,0,45150,46151,87.68,39.44,6.35,4.84,0.63,338.25,306.38,87.3,40.89,2.79,6.43,0.27,171.32,211.89,1
288,5472018120203,0,46116,44873,63.37,26.37,0.22,1.48,0.01,336.18,88.09,62.54,27.23,4.99,4.23,0.51,92.53,92.25,1
289,9552018120203,0,46087,46203,59.85,30.96,1.91,6.24,0.22,196.86,283.32,58.69,30.01,2.27,1.25,0.23,40.95,41.93,0
290,9552018120203,0,46087,43381,59.85,30.96,1.91,6.24,0.22,196.86,283.32,59.42,32.35,4.44,2.69,0.46,210.54,251.75,1
291,21642018120203,0,46087,46203,44.77,25.73,3.08,2.84,0.31,293.73,163.21,45.57,26.57,4.82,5.6,0.5,211.88,230.46,1
292,21642018120203,0,46087,43381,44.77,25.73,3.08,2.84,0.31,293.73,163.21,45.53,24.84,2.5,6.68,0.29,302.94,333.96,1
293,25812018120203,0,46116,46157,98.1,25.41,1.29,2.69,0.14,311.9,266.88,96.9,24.63,2.47,3.72,0.25,217.13,58.06,1
294,31972018120203,0,46116,46157,35.07,19.26,4.22,5.37,0.45,339.71,358.54,35.44,20.42,3.57,3.63,0.36,29.36,278.1,0
295,31972018120203,0,46116,46724,36.51,21.47,2.85,2.05,0.28,67.07,71.91,37.29,22.61,2.85,4.71,0.27,217.94,215.5,1
296,5032018120204,0,42794,34723,38.67,3.75,7.61,3.65,0.78,281.76,258.04,37.46,4.39,6.79,2.61,0.69,177.35,228.38,0
297,5032018120204,0,42794,41316,82.39,39.03,3.13,6.17,0.32,279.26,13.9,81.08,39.61,6.36,4.42,0.65,98.7,101.37,0
298,26192018120205,0,43556,35330,29.46,3.03,3.77,2.45,0.43,103.77,70.04,30.56,2.48,1.66,3.7,0.14,317.44,253.37,1
299,26192018120205,0,43556,40217,30.6,11.71,6.49,3.39,0.65,188.83,191.18,31.81,11.36,3.24,5.0,0.31,132.68,231.73,1
300,30642018120205,0,42482,43554,80.99,27.2,5.62,1.88,0.56,282.24,306.23,80.76,25.88,7.78,4.41,0.78,356.57,346.76,1
301,36662018120205,0,43556,46710,85.78,22.42,6.37,1.2,0.64,235.1,242.01,84.63,22.65,1.56,6.58,0.13,114.4,176.62,1
302,4852018120206,0,40092,46223,20.42,19.06,4.93,3.32,0.48,112.14,137.47,20.82,20.32,7.15,1.78,0.71,178.33,172.19,1
303,3672018120207,0,44932,38760,99.71,34.56,9.63,1.95,0.96,0.8,19.71,98.49,34.25,8.94,4.13,0.89,65.0,45.15,0
304,3672018120207,0,44932,40607,87.91,52.91,8.21,0.28,0.82,252.75,269.7,88.36,51.58,6.82,3.9,0.67,257.46,302.16,0
305,3672018120207,0,44932,41984,99.1,49.39,5.12,1.59,0.52,319.39,342.28,98.36,48.66,6.88,3.33,0.7,47.91,66.19,0
306,3672018120207,0,44932,43517,79.41,53.38,6.08,4.5,0.63,241.84,280.91,78.41,52.59,3.46,0.46,0.35,29.75,329.6,1
307,13842018120207,0,46683,43413,81.91,18.69,3.98,1.14,0.4,241.79,188.95,80.88,18.95,8.85,2.63,0.9,90.45,69.51,0
308,13842018120207,0,46683,43402,71.43,13.08,1.16,4.71,0.13,288.84,338.69,70.84,14.02,3.59,5.69,0.38,130.88,183.72,1
309,13842018120207,0,46683,37784,71.62,12.84,2.02,5.03,0.22,302.38,310.57,70.34,13.08,2.93,2.71,0.25,16.41,124.86,1
310,21442018120207,0,46683,43474,69.5,40.09,7.95,1.32,0.81,325.07,305.33,68.71,39.18,7.36,5.95,0.75,7.47,359.7,1
311,25722018120207,0,46683,43079,73.1,49.47,3.6,3.71,0.36,313.43,264.83,71.73,49.7,3.75,4.71,0.4,82.97,62.35,1
312,25722018120207,0,46683,43402,75.34,48.81,4.64,3.99,0.48,301.95,308.2,75.26,47.44,3.88,5.61,0.39,3.73,355.74,1
313,18432018120208,0,44946,35755,95.91,20.54,3.28,4.65,0.32,205.44,213.08,94.83,20.98,4.36,3.17,0.44,91.18,109.29,0
314,30402018120208,0,44964,34458,82.99,11.88,2.38,4.68,0.23,300.89,358.4,82.63,10.8,7.41,5.01,0.76,39.66,65.7,0
315,34862018120209,0,40130,45334,88.88,13.7,0.7,3.28,0.09,298.5,36.33,87.64,13.53,5.71,5.12,0.6,64.35,81.62,1
316,1442018120211,0,35527,43446,48.15,1.78,2.8,1.76,0.28,90.13,121.23,48.42,3.06,2.89,0.36,0.29,197.88,201.43,0
317,1442018120211,0,35527,35575,49.28,0.95,4.02,1.92,0.4,101.04,127.48,50.08,1.74,3.42,4.85,0.34,159.1,209.21,1
318,9112018120212,0,34683,45215,38.7,50.13,3.32,1.28,0.34,70.35,26.0,39.5,48.9,2.18,3.66,0.23,332.05,324.68,1
319,16212018120212,0,36071,33234,85.43,52.52,4.64,1.41,0.48,280.09,314.96,84.59,51.72,3.34,2.44,0.33,17.18,25.53,1
320,21712018120212,0,34683,43533,61.54,2.49,6.54,3.56,0.66,207.41,118.27,61.18,1.57,6.57,0.95,0.66,62.91,68.95,1
321,21712018120212,0,34683,43971,58.6,4.46,7.26,0.95,0.73,153.17,127.74,59.75,5.36,4.86,4.1,0.46,194.46,154.06,1
322,31232018120212,0,34683,43516,71.42,4.33,5.84,2.08,0.59,251.69,247.7,70.91,5.46,4.66,3.07,0.48,170.64,190.16,0
323,31232018120212,0,34683,43533,65.55,3.08,5.61,0.19,0.56,290.95,261.77,66.2,4.09,6.94,3.41,0.7,239.95,230.49,1
324,1952018120213,0,42412,46253,48.19,26.49,5.0,1.43,0.5,194.78,224.52,49.16,25.7,7.19,2.14,0.73,281.87,266.71,1
325,14452018120213,0,46309,42827,36.77,22.89,1.83,1.86,0.18,77.01,46.56,38.03,22.24,5.65,4.71,0.58,303.82,272.95,1
326,27352018120213,0,44990,41339,91.61,43.22,6.11,3.5,0.62,334.52,337.61,90.64,42.65,7.66,4.73,0.77,46.42,74.89,1
327,5472018120300,0,29957,44952,93.9,8.86,3.45,4.42,0.36,228.66,223.56,93.23,10.19,6.37,4.35,0.64,160.88,178.23,1
328,5472018120300,0,29957,46329,93.9,8.86,3.45,4.42,0.36,228.66,223.56,92.59,8.62,5.04,4.26,0.5,92.73,122.99,1
329,6392018120300,0,46310,44979,39.03,21.82,5.49,1.81,0.54,147.59,190.87,40.26,22.03,6.78,5.72,0.69,264.26,290.77,0
330,6392018120300,0,46310,43416,38.73,13.99,6.49,1.62,0.64,141.71,182.93,39.82,14.91,8.37,0.38,0.84,202.76,200.92,1
331,16632018120300,0,29957,44952,58.31,51.32,4.4,2.5,0.43,64.09,68.24,58.25,50.24,7.76,4.46,0.78,334.51,335.03,0
332,16632018120300,0,29957,42875,67.7,52.35,3.66,0.69,0.36,159.02,56.21,68.33,51.65,5.1,3.27,0.53,301.26,327.24,1
333,33322018120300,0,29957,44936,36.52,41.1,2.06,5.35,0.18,76.3,172.08,37.31,41.65,8.1,5.65,0.83,255.55,271.56,1
334,1332018112200,0,44932,37792,82.2,36.2,1.2,5.05,0.13,297.19,297.66,81.14,35.4,4.06,1.26,0.41,42.24,60.86,1
335,2412018112200,0,41418,46184,26.56,13.43,3.15,2.0,0.32,134.21,127.33,27.03,14.65,5.21,3.44,0.53,182.86,181.24,1
336,6922018112200,0,41418,35583,23.02,12.87,4.88,2.79,0.48,75.51,48.73,22.72,14.33,3.97,3.74,0.39,139.02,127.04,1
337,7902018112200,0,44932,39173,74.48,46.42,8.69,1.4,0.88,342.61,358.05,73.0,46.23,7.42,2.87,0.74,14.73,14.77,1
338,17362018112200,0,44932,42696,41.7,48.81,8.44,0.76,0.85,22.13,27.01,43.13,48.37,7.12,2.48,0.7,338.71,359.62,1
339,26192018112200,0,44932,42696,67.4,3.92,8.89,3.1,0.89,220.85,216.88,66.27,4.78,7.32,3.32,0.72,180.83,192.41,1
340,36512018112200,0,41418,43474,69.98,43.87,1.12,4.75,0.1,205.69,190.52,68.79,44.13,4.45,4.26,0.45,71.61,48.6,0
341,36512018112200,0,41418,46184,69.65,42.87,1.18,4.13,0.11,199.97,278.51,68.86,41.7,3.2,2.32,0.32,27.68,11.38,1
342,12662018112201,0,46325,45795,73.81,27.56,2.01,3.49,0.19,179.68,136.98,72.78,27.06,9.19,3.09,0.93,67.27,38.91,0
343,12662018112201,0,46325,40656,69.39,29.32,4.18,5.5,0.42,264.07,265.14,68.68,30.24,3.68,4.84,0.39,148.57,85.86,0
344,12662018112201,0,46325,39374,65.39,26.26,4.8,1.07,0.48,201.94,221.9,65.94,25.01,4.3,3.15,0.42,313.67,294.73,1
345,23052018112201,0,46325,38138,81.4,52.45,6.96,4.25,0.71,133.32,85.75,82.02,51.75,3.36,3.87,0.34,337.73,20.06,1
346,13702018112202,0,44879,44987,45.6,20.87,6.51,2.71,0.64,150.45,169.31,45.89,22.27,7.4,6.87,0.73,191.97,184.42,1
347,8262018112500,0,43349,41808,68.78,33.9,4.98,3.42,0.51,357.86,326.89,68.62,35.11,4.6,4.64,0.48,136.78,58.71,0
348,8262018112500,0,43349,46451,65.32,39.53,6.22,1.72,0.62,308.89,338.79,64.31,38.7,5.81,1.52,0.61,32.49,15.88,0
349,8262018112500,0,43349,44981,66.06,37.86,5.69,1.78,0.58,337.77,332.31,65.44,36.79,7.04,0.91,0.7,345.47,356.25,0
350,17482018112500,0,43349,37251,37.35,46.34,7.69,1.21,0.78,65.39,30.56,38.01,45.13,9.08,1.97,0.92,0.43,19.8,1
351,36502018112500,0,37251,43396,86.34,11.59,1.69,4.85,0.18,176.73,167.83,85.01,11.26,3.6,3.73,0.38,78.78,140.77,0
352,36502018112500,0,37251,42514,87.12,11.51,2.6,4.63,0.25,114.53,65.49,86.08,11.92,5.59,4.39,0.57,101.14,116.45,0
353,36502018112500,0,37251,43693,88.94,13.06,5.04,2.44,0.49,342.79,42.59,87.75,13.15,6.76,3.73,0.68,73.24,73.25,1
354,7312018112501,0,44985,46839,95.29,25.7,8.19,1.69,0.83,190.45,180.55,94.43,26.66,8.26,4.91,0.83,136.56,157.21,1
355,19052018112501,0,44923,37763,78.94,8.44,4.82,0.68,0.49,279.99,274.04,79.15,9.43,5.78,5.69,0.59,114.11,149.6,0
356,24072018112501,0,44985,46299,35.94,23.61,6.14,4.39,0.62,153.48,167.72,37.07,23.92,7.21,3.68,0.72,141.58,214.69,1
357,29122018112501,0,44923,40657,62.52,5.1,4.3,6.21,0.46,253.47,277.26,61.87,5.98,5.76,3.31,0.58,82.2,67.81,0
358,29122018112501,0,44923,43617,59.96,5.18,1.63,0.3,0.16,226.81,276.11,60.16,6.61,3.29,0.8,0.33,194.1,219.49,1
359,29122018112501,0,44923,38061,61.17,5.11,0.79,1.55,0.09,245.06,248.34,61.1,3.67,1.56,1.34,0.15,64.62,332.43,1
360,36342018112501,0,44985,43645,72.29,48.47,3.92,3.64,0.4,313.34,294.18,71.63,49.17,4.76,6.4,0.5,143.4,91.14,1
361,1172018112502,0,42899,46210,83.08,11.11,4.54,6.18,0.44,347.09,353.16,81.7,11.31,5.76,3.95,0.58,77.02,68.79,1
362,5232018112502,0,42899,46210,76.13,24.14,3.42,5.43,0.34,250.51,266.28,75.12,24.64,1.22,6.37,0.15,168.56,139.31,1
363,5232018112502,0,42899,39952,77.36,24.33,5.5,4.01,0.55,279.93,258.77,76.97,23.02,3.99,3.95,0.39,17.44,342.64,1
364,9542018112503,0,44837,45020,16.86,34.9,3.01,3.05,0.28,152.47,170.31,17.98,35.0,5.77,6.84,0.59,261.16,279.24,0
365,24462018112503,0,46174,43534,82.95,32.84,5.09,1.78,0.51,180.86,185.34,81.78,33.7,4.02,5.43,0.39,156.3,153.54,1
366,25412018112503,0,43663,41316,33.89,44.25,1.52,3.89,0.14,116.83,134.03,34.19,45.49,6.38,5.05,0.65,166.57,209.65,1
367,36682018112503,0,43663,44837,70.04,23.2,6.5,3.76,0.66,260.93,271.87,68.85,22.51,4.33,1.3,0.43,34.62,309.76,1
368,36682018112503,0,43663,38955,71.41,23.14,7.33,2.56,0.74,262.44,273.28,70.91,24.3,5.59,1.35,0.57,191.33,224.98,1
369,41882018112503,0,43663,45008,63.64,5.01,8.81,3.69,0.89,277.38,259.62,63.15,6.39,8.21,2.52,0.83,197.37,223.25,1
370,15262018112504,0,43556,41354,83.07,39.22,5.08,2.72,0.5,277.04,27.85,81.88,38.76,7.3,5.1,0.73,27.37,66.85,1
371,39822018112504,0,43556,41354,50.21,17.97,7.13,3.72,0.72,159.74,135.21,50.8,18.95,7.6,3.42,0.77,164.05,168.12,1
372,14692018112505,0,34683,43530,79.62,16.23,2.48,2.49,0.25,293.51,193.66,78.41,16.73,6.42,4.52,0.64,92.69,102.77,1
373,9472018112506,0,46459,45605,100.81,20.86,4.97,1.2,0.5,271.71,288.7,99.93,20.2,4.37,4.22,0.46,45.1,75.63,0
374,9472018112506,0,46459,42515,98.33,22.78,2.93,4.56,0.29,333.32,288.33,98.28,24.07,4.96,3.45,0.5,167.38,172.64,1
375,25022018112506,0,35499,38852,66.11,32.53,5.36,2.45,0.52,163.72,174.28,67.01,33.4,5.54,3.5,0.57,263.0,237.99,0
