,gamePlayID,type (0=punt),#19 playerID,#20 playerID,#21 playerID,#11 playerID,#12 playerID,#13 playerID,#14 playerID,#15 playerID,#16 playerID,#17 playerID,#18 playerID,#0 playerID,#1 playerID,#2 playerID,#3 playerID,#4 playerID,#5 playerID,#6 playerID,#7 playerID,#8 playerID,#9 playerID,#10 playerID,#19 x,#19 y,#19 v,#19 a,#19 distance,#19 orientation,#19 direction,#20 x,#20 y,#20 v,#20 a,#20 distance,#20 orientation,#20 direction,#21 x,#21 y,#21 v,#21 a,#21 distance,#21 orientation,#21 direction,#11 x,#11 y,#11 v,#11 a,#11 distance,#11 orientation,#11 direction,#12 x,#12 y,#12 v,#12 a,#12 distance,#12 orientation,#12 direction,#13 x,#13 y,#13 v,#13 a,#13 distance,#13 orientation,#13 direction,#14 x,#14 y,#14 v,#14 a,#14 distance,#14 orientation,#14 direction,#15 x,#15 y,#15 v,#15 a,#15 distance,#15 orientation,#15 direction,#16 x,#16 y,#16 v,#16 a,#16 distance,#16 orientation,#16 direction,#17 x,#17 y,#17 v,#17 a,#17 distance,#17 orientation,#17 direction,#18 x,#18 y,#18 v,#18 a,#18 distance,#18 orientation,#18 direction,#0 x,#0 y,#0 v,#0 a,#0 distance,#0 orientation,#0 direction,#1 x,#1 y,#1 v,#1 a,#1 distance,#1 orientation,#1 direction,#2 x,#2 y,#2 v,#2 a,#2 distance,#2 orientation,#2 direction,#3 x,#3 y,#3 v,#3 a,#3 distance,#3 orientation,#3 direction,#4 x,#4 y,#4 v,#4 a,#4 distance,#4 orientation,#4 direction,#5 x,#5 y,#5 v,#5 a,#5 distance,#5 orientation,#5 direction,#6 x,#6 y,#6 v,#6 a,#6 distance,#6 orientation,#6 direction,#7 x,#7 y,#7 v,#7 a,#7 distance,#7 orientation,#7 direction,#8 x,#8 y,#8 v,#8 a,#8 distance,#8 orientation,#8 direction,#9 x,#9 y,#9 v,#9 a,#9 distance,#9 orientation,#9 direction,#10 x,#10 y,#10 v,#10 a,#10 distance,#10 orientation,#10 direction
156,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,61.04,50.66,4.93,1.45,0.5,99.14,237.63,73.77,56.54,2.97,2.82,0.28,257.22,268.08,80.75,55.96,1.4,0.92,0.14,257.88,257.04,64.3,44.69,6.5,1.32,0.66,280.11,267.9,61.08,48.15,5.91,0.88,0.59,272.27,267.33,82.07,33.18,3.34,0.5,0.34,295.71,297.61,70.66,49.17,6.25,0.63,0.62,268.62,265.49,74.5,42.06,4.82,0.75,0.49,280.2,278.6,71.05,38.6,6.88,0.9,0.69,290.91,280.45,78.89,53.17,2.19,1.28,0.23,284.78,288.88,76.93,53.17,4.62,1.35,0.47,269.64,270.23,61.79,53.9,2.67,3.01,0.27,223.87,285.53,65.48,54.16,7.28,1.55,1.22,260.3,256.03,77.06,52.75,0.34,0.64,0.02,285.77,140.01,61.09,51.37,6.03,4.3,0.62,274.32,259.22,65.12,52.7,5.56,2.29,0.56,263.92,260.61,65.18,48.26,7.06,1.76,0.71,278.11,271.03,77.31,55.21,0.69,0.83,0.06,172.36,211.13,59.93,47.73,6.44,2.38,0.65,320.27,286.05,88.8,44.85,0.08,0.17,0.01,265.5,128.06,71.06,47.82,6.71,0.51,0.67,274.51,267.95,74.32,51.5,0.94,3.56,0.07,230.53,273.49
157,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,60.63,50.43,4.71,1.62,0.47,98.53,237.92,73.46,56.51,3.24,2.82,0.31,252.26,263,80.62,55.93,1.42,0.74,0.14,259.13,254.66,63.66,44.67,6.36,1.57,0.64,282.37,268.26,60.48,48.11,5.98,0.84,0.59,270.84,266.4,81.77,33.33,3.3,0.63,0.33,295.71,298.21,70.04,49.12,6.24,0.72,0.63,269.53,265.03,74.02,42.13,4.78,0.79,0.48,279.02,278.25,70.38,38.74,6.88,0.48,0.69,292.28,280.76,78.66,53.17,2.25,1.22,0.24,284.12,285.16,76.45,53.17,4.74,1.06,0.48,268.43,269.39,61.52,53.95,2.75,2.74,0.27,235.6,278.57,64.79,53.98,7.12,1.81,0.72,258.28,255.66,77.06,52.75,0.2,1,0.01,287.46,144.56,60.53,51.29,5.53,4.56,0.57,276.66,259.7,64.58,52.6,5.43,2.28,0.55,263.92,258.64,64.48,48.26,6.9,2.04,0.7,276.38,269.85,77.27,55.16,0.63,0.59,0.06,190.96,218.32,59.34,47.91,6.12,2.7,0.62,320.94,286.92,88.8,44.85,0.09,0.1,0.01,264.54,120.22,70.38,47.8,6.72,0.65,0.67,276.26,267.82,74.2,51.5,1.53,4.34,0.12,236.98,264.82
158,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,60.27,50.28,4.16,2.59,0.39,61.72,242.06,73.13,56.47,3.43,2.33,0.33,246.52,260.34,80.48,55.89,1.42,0.66,0.14,259.13,251.63,63.03,44.65,6.2,1.77,0.63,284.28,268.93,59.89,48.07,6,0.8,0.6,271.65,265.59,81.49,33.49,3.25,0.81,0.33,294.76,299.76,69.42,49.06,6.22,0.77,0.62,268.91,265.07,73.55,42.2,4.74,0.85,0.48,277.13,278.21,69.7,38.87,6.87,0.6,0.69,292.98,280.58,78.42,53.17,2.31,1.06,0.24,284.12,282.13,75.97,53.17,4.82,0.91,0.48,268.43,268.26,61.24,53.98,2.87,2.3,0.28,241.48,273.6,64.11,53.8,6.92,2.04,0.7,257.26,255.45,77.04,52.76,0.09,1.03,0.02,290,160.21,60.04,51.25,4.83,5.43,0.49,262.56,263.04,64.06,52.48,5.23,2.43,0.53,263.92,256.22,63.8,48.24,6.77,2.42,0.68,274.01,267.49,77.23,55.12,0.59,0.78,0.06,202.8,228.48,58.77,48.08,5.81,2.92,0.59,320.35,287.78,88.82,44.84,0.16,0.27,0.02,263.51,129.36,69.71,47.77,6.72,0.77,0.67,276.26,267.75,74.02,51.48,2.09,4.35,0.18,233.6,264.08
159,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,59.92,50.11,3.79,3.78,0.39,62.49,244.53,72.79,56.4,3.58,1.79,0.35,243.54,258.26,80.34,55.85,1.42,0.36,0.14,259.13,252.28,62.42,44.65,6.05,1.94,0.61,285.38,270.13,59.29,48.03,6.02,0.51,0.6,276.5,265.66,81.2,33.65,3.28,0.67,0.33,293.72,300.25,68.8,49.01,6.18,0.89,0.62,268.91,264.99,73.08,42.26,4.66,1.03,0.47,276.11,277.43,69.03,38.99,6.81,0.93,0.69,292.98,280.47,78.15,53.17,2.42,0.95,0.26,284.12,279.44,75.48,53.17,4.92,0.66,0.49,268.43,268,60.95,53.98,2.97,1.89,0.29,246.16,269.77,63.45,53.63,6.67,2.38,0.68,255.32,255.3,77.02,52.77,0.06,0.92,0.02,292.02,230.59,59.59,51.21,4.24,5.76,0.45,222.04,266.72,63.57,52.35,5.02,2.44,0.51,261.68,254.82,63.13,48.19,6.62,2.66,0.67,271.67,265.35,77.18,55.08,0.55,0.72,0.06,220.89,231.93,58.26,48.24,5.3,3.48,0.54,358.53,287.36,88.83,44.84,0.11,0.02,0.01,259.09,127.42,69.04,47.74,6.68,0.98,0.67,276.26,267.13,73.79,51.45,2.63,4.02,0.24,241.27,263.2
160,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,59.59,49.99,3.34,4.4,0.35,60.73,249.52,72.43,56.32,3.72,1.35,0.37,240.97,256.59,80.21,55.8,1.41,0.21,0.14,259.13,252.28,61.83,44.66,5.84,2.21,0.59,285.38,271.26,58.68,47.99,6.05,0.36,0.6,280.89,266.16,80.92,33.82,3.21,0.76,0.32,293.72,300.95,68.19,48.96,6.12,1.03,0.62,268.34,265.43,72.62,42.33,4.58,1.11,0.46,277.04,278.19,68.36,39.12,6.74,1.2,0.68,292.98,280.73,77.89,53.17,2.52,0.86,0.27,280.09,277.67,74.98,53.17,5.03,0.63,0.5,266.23,267.02,60.65,53.97,3.03,1.46,0.3,247.87,266.68,62.82,53.46,6.36,2.74,0.65,254.32,254.89,76.99,52.78,0.13,0.85,0.03,293.06,281.25,59.19,51.2,3.76,5.41,0.4,193.5,270.71,63.09,52.23,4.8,2.42,0.49,259.39,253.91,62.47,48.13,6.49,2.72,0.66,270.86,262.99,77.14,55.05,0.51,0.62,0.05,245.92,231.78,57.78,48.39,4.85,3.9,0.5,12.51,288.31,88.83,44.84,0.05,0.21,0.01,257.03,110.02,68.38,47.7,6.57,1.3,0.66,273.97,266.68,73.5,51.42,3.09,3.55,0.29,249.17,262.57
161,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,59.29,49.89,2.95,4.87,0.32,30.43,255.55,72.07,56.23,3.78,0.8,0.38,240.24,255.96,80.07,55.76,1.42,0.15,0.14,259.13,252.88,61.25,44.68,5.63,2.35,0.57,284.18,272.41,58.08,47.95,6.04,0.63,0.6,282.86,266.93,80.64,33.98,3.18,0.72,0.32,294.52,301.32,67.58,48.91,6.04,1.24,0.61,268.34,266.03,72.17,42.39,4.47,1.23,0.45,279.23,278.59,67.7,39.26,6.64,1.45,0.67,291.62,281.39,77.62,53.17,2.58,0.57,0.27,280.09,276.34,74.47,53.17,5.17,0.74,0.51,264.05,265.91,60.35,53.94,3.05,1.14,0.3,248.95,264.01,62.23,53.29,6.02,3.06,0.62,254.32,254.25,76.95,52.81,0.24,0.8,0.05,295.06,294.35,58.84,51.22,3.28,5,0.35,179.78,275.06,62.65,52.09,4.53,2.57,0.46,256.65,252.36,61.84,48.04,6.32,2.68,0.64,269.32,261.15,77.1,55.01,0.45,0.57,0.05,257.28,232.87,57.35,48.54,4.38,4.08,0.46,19.34,288.71,88.83,44.83,0.05,0.2,0,253.58,155.88,67.73,47.67,6.45,1.5,0.65,271.55,266.85,73.17,51.38,3.47,3.08,0.33,254.91,263.38
162,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,59.02,49.84,2.53,4.85,0.27,12.99,263.36,71.7,56.14,3.8,0.5,0.38,240.24,255.01,79.94,55.71,1.43,0.25,0.14,258.3,254.14,60.7,44.71,5.39,2.58,0.55,284.18,274.14,57.48,47.93,5.97,1.17,0.6,284.43,268.49,80.37,34.15,3.16,0.7,0.32,295.9,302.17,66.98,48.87,5.92,1.4,0.6,268.34,266.06,71.73,42.46,4.36,1.32,0.44,279.82,278.81,67.05,39.38,6.52,1.61,0.66,292.5,281.17,77.34,53.17,2.66,0.44,0.28,275.12,275,73.94,53.17,5.31,0.85,0.52,264.05,265.03,60.05,53.9,3.06,1.16,0.3,250.7,260.41,61.67,53.13,5.69,3.24,0.59,253.59,253.85,76.91,52.83,0.33,0.73,0.05,295.06,298.47,58.54,51.26,2.83,4.51,0.3,169.97,279.37,62.24,51.95,4.24,2.7,0.43,253.97,250.81,61.22,47.93,6.15,2.65,0.62,267.72,259.1,77.07,54.99,0.42,0.44,0.04,264.59,231.45,56.98,48.67,3.84,4.27,0.4,28.87,290,88.83,44.83,0.09,0.41,0.01,249.84,233.92,67.08,47.63,6.34,1.62,0.64,269.99,266.51,72.81,51.35,3.79,2.52,0.37,256.82,263.86
163,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,58.79,49.83,2.16,4.5,0.23,13.72,271.47,71.33,56.04,3.82,0.36,0.38,241.95,254.77,79.8,55.68,1.46,0.37,0.15,257.27,256.14,60.18,44.75,5.16,2.62,0.53,286.66,275.39,56.89,47.94,5.84,1.8,0.59,287.28,271,80.1,34.32,3.17,0.55,0.32,297.26,302.18,66.4,48.84,5.78,1.62,0.59,270.3,266.73,71.3,42.53,4.27,1.34,0.44,278.5,279.59,66.42,39.52,6.39,1.73,0.65,290.82,281.63,77.04,53.17,2.79,0.62,0.3,273.44,273.72,73.41,53.17,5.46,0.97,0.54,265.41,264.21,59.75,53.84,3.04,0.9,0.3,253.21,259.01,61.14,52.97,5.31,3.43,0.55,252.92,253.81,76.86,52.85,0.39,0.51,0.05,294.14,290.88,58.28,51.31,2.37,4.17,0.26,164.57,283.76,61.87,51.8,3.91,2.98,0.4,251.12,248.45,60.63,47.8,5.99,2.61,0.61,266.64,256.98,77.04,54.96,0.39,0.38,0.04,267.76,227.52,56.66,48.8,3.24,4.53,0.34,35.88,291.77,88.8,44.81,0.27,0.83,0.03,244.35,236.9,66.47,47.59,6.11,1.98,0.62,271.37,265.94,72.42,51.31,4.02,1.88,0.39,257.98,263.6
164,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,58.59,49.85,1.88,3.84,0.2,5.73,279.32,70.96,55.94,3.79,0.48,0.38,241.95,255.32,79.65,55.64,1.49,0.34,0.15,256.05,256.67,59.68,44.81,4.88,2.79,0.5,288.77,277.15,56.31,47.97,5.78,2.07,0.58,288.07,273.3,79.83,34.48,3.14,0.51,0.32,296.53,301.98,65.82,48.81,5.67,1.7,0.57,273.61,267.87,70.89,42.61,4.15,1.48,0.42,277.51,281.22,65.8,39.65,6.23,1.87,0.63,290.82,281.89,76.75,53.17,2.86,0.63,0.3,270.94,272.68,72.85,53.17,5.62,0.95,0.55,265.41,263.39,59.45,53.77,3,0.95,0.3,255.12,256.81,60.65,52.83,4.91,3.56,0.51,251.64,253.19,76.8,52.84,0.46,0.62,0.06,292.22,279.01,58.07,51.35,1.98,3.53,0.22,177.93,282.62,61.52,51.66,3.61,3.03,0.38,250,246.92,60.05,47.66,5.82,2.52,0.59,264.82,255.26,77.01,54.93,0.38,0.38,0.04,269.29,218.46,56.4,48.91,2.71,4.62,0.29,44.21,293.89,88.78,44.79,0.37,0.89,0.03,233.81,222.68,65.87,47.54,5.93,2.11,0.6,272.31,265.28,72.01,51.26,4.21,1.38,0.41,257.98,263.25
165,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,58.42,49.88,1.47,3.52,0.17,354.28,286.56,70.59,55.85,3.77,0.62,0.38,244.1,255.64,79.5,55.6,1.52,0.22,0.15,257.1,256.48,59.21,44.88,4.61,2.83,0.47,290.12,278.97,55.74,48.01,5.71,2.14,0.58,289.15,275.4,79.56,34.65,3.1,0.58,0.31,295.62,302.81,65.26,48.8,5.53,1.79,0.56,275.06,268.92,70.49,42.7,4.04,1.49,0.41,277.51,282.23,65.2,39.77,6.05,1.92,0.61,292.05,281.98,76.44,53.17,2.95,0.55,0.3,269.2,271.94,72.29,53.17,5.81,1.05,0.57,264.61,262.69,59.16,53.71,2.94,0.84,0.3,256.13,256.55,60.22,52.68,4.36,4.18,0.46,249.48,251.13,76.73,52.83,0.53,0.78,0.07,288.7,268.9,57.9,51.39,1.64,3.14,0.18,186.97,283.93,61.21,51.52,3.28,3.03,0.34,248.35,245.51,59.49,47.51,5.71,2.31,0.58,260.29,253.72,76.99,54.89,0.42,0.55,0.04,270.04,202.98,56.18,49.01,2.2,4.39,0.24,51.94,296.75,88.76,44.75,0.44,0.77,0.04,226.2,216.44,65.28,47.49,5.75,2.15,0.59,273.96,264.85,71.58,51.21,4.35,0.86,0.43,259.53,263.4
166,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,58.3,49.93,1.14,3.19,0.13,358.25,294.73,70.23,55.75,3.73,0.73,0.38,245.8,255.6,79.36,55.57,1.55,0.21,0.15,257.98,257.16,58.77,44.95,4.31,2.88,0.44,291.27,280.74,55.17,48.08,5.6,2.24,0.57,291.2,277.82,79.3,34.82,3.07,0.67,0.31,295.62,304.15,64.71,48.8,5.4,1.83,0.55,275.93,269.96,70.1,42.77,3.91,1.44,0.4,277.51,281.95,64.62,39.9,5.88,1.88,0.6,293.8,282.4,76.12,53.17,3.02,0.35,0.32,269.2,271.4,71.71,53.17,5.92,0.91,0.58,263.22,262.07,58.88,53.65,2.84,0.96,0.29,256.13,256.4,59.83,52.54,3.88,4.34,0.41,249.48,249.89,76.66,52.8,0.61,0.95,0.08,284.6,259.61,57.75,51.42,1.35,2.73,0.15,199.75,283.89,60.93,51.38,2.92,3.11,0.31,247.03,243.81,58.95,47.35,5.58,2.08,0.57,257.83,252.51,76.98,54.84,0.52,0.77,0.05,270.04,189.75,56.01,49.11,1.76,4.05,0.19,57.45,300.61,88.74,44.71,0.47,0.69,0.04,210.38,202.68,64.72,47.45,5.55,2.18,0.57,274.93,265.65,71.15,51.16,4.39,0.33,0.44,262.08,263.51
